${LS_COLORS:1686:3} : .dp
${LS_COLORS:1687:3} : dpk
${LS_COLORS:1688:3} : pkg
${LS_COLORS:1689:3} : kg-
${LS_COLORS:1690:3} : g-n
${LS_COLORS:1691:3} : -ne
${LS_COLORS:1692:3} : new
${LS_COLORS:1693:3} : ew=
${LS_COLORS:1694:3} : w=0
${LS_COLORS:1695:3} : =00
${LS_COLORS:1696:3} : 00;
${LS_COLORS:1697:3} : 0;9
${LS_COLORS:1698:3} : ;90
${LS_COLORS:1699:3} : 90
${LS_COLORS:1700:3} : 0
${LS_COLORS:1702:3} : *.d
${LS_COLORS:1703:3} : .dp
${LS_COLORS:1704:3} : dpk
${LS_COLORS:1705:3} : pkg
${LS_COLORS:1706:3} : kg-
${LS_COLORS:1707:3} : g-o
${LS_COLORS:1708:3} : -ol
${LS_COLORS:1709:3} : old
${LS_COLORS:1710:3} : ld=
${LS_COLORS:1711:3} : d=0
${LS_COLORS:1712:3} : =00
${LS_COLORS:1713:3} : 00;
${LS_COLORS:1714:3} : 0;9
${LS_COLORS:1715:3} : ;90
${LS_COLORS:1716:3} : 90
${LS_COLORS:1717:3} : 0
${LS_COLORS:1719:3} : *.d
${LS_COLORS:1720:3} : .dp
${LS_COLORS:1721:3} : dpk
${LS_COLORS:1722:3} : pkg
${LS_COLORS:1723:3} : kg-
${LS_COLORS:1724:3} : g-t
${LS_COLORS:1725:3} : -tm
${LS_COLORS:1726:3} : tmp
${LS_COLORS:1727:3} : mp=
${LS_COLORS:1728:3} : p=0
${LS_COLORS:1729:3} : =00
${LS_COLORS:1730:3} : 00;
${LS_COLORS:1731:3} : 0;9
${LS_COLORS:1732:3} : ;90
${LS_COLORS:1733:3} : 90
${LS_COLORS:1734:3} : 0
${LS_COLORS:1736:3} : *.o
${LS_COLORS:1737:3} : .ol
${LS_COLORS:1738:3} : old
${LS_COLORS:1739:3} : ld=
${LS_COLORS:1740:3} : d=0
${LS_COLORS:1741:3} : =00
${LS_COLORS:1742:3} : 00;
${LS_COLORS:1743:3} : 0;9
${LS_COLORS:1744:3} : ;90
${LS_COLORS:1745:3} : 90
${LS_COLORS:1746:3} : 0
${LS_COLORS:1748:3} : *.o
${LS_COLORS:1749:3} : .or
${LS_COLORS:1750:3} : ori
${LS_COLORS:1751:3} : rig
${LS_COLORS:1752:3} : ig=
${LS_COLORS:1753:3} : g=0
${LS_COLORS:1754:3} : =00
${LS_COLORS:1755:3} : 00;
${LS_COLORS:1756:3} : 0;9
${LS_COLORS:1757:3} : ;90
${LS_COLORS:1758:3} : 90
${LS_COLORS:1759:3} : 0
${LS_COLORS:1761:3} : *.p
${LS_COLORS:1762:3} : .pa
${LS_COLORS:1763:3} : par
${LS_COLORS:1764:3} : art
${LS_COLORS:1765:3} : rt=
${LS_COLORS:1766:3} : t=0
${LS_COLORS:1767:3} : =00
${LS_COLORS:1768:3} : 00;
${LS_COLORS:1769:3} : 0;9
${LS_COLORS:1770:3} : ;90
${LS_COLORS:1771:3} : 90
${LS_COLORS:1772:3} : 0
${LS_COLORS:1774:3} : *.r
${LS_COLORS:1775:3} : .re
${LS_COLORS:1776:3} : rej
${LS_COLORS:1777:3} : ej=
${LS_COLORS:1778:3} : j=0
${LS_COLORS:1779:3} : =00
${LS_COLORS:1780:3} : 00;
${LS_COLORS:1781:3} : 0;9
${LS_COLORS:1782:3} : ;90
${LS_COLORS:1783:3} : 90
${LS_COLORS:1784:3} : 0
${LS_COLORS:1786:3} : *.r
${LS_COLORS:1787:3} : .rp
${LS_COLORS:1788:3} : rpm
${LS_COLORS:1789:3} : pmn
${LS_COLORS:1790:3} : mne
${LS_COLORS:1791:3} : new
${LS_COLORS:1792:3} : ew=
${LS_COLORS:1793:3} : w=0
${LS_COLORS:1794:3} : =00
${LS_COLORS:1795:3} : 00;
${LS_COLORS:1796:3} : 0;9
${LS_COLORS:1797:3} : ;90
${LS_COLORS:1798:3} : 90
${LS_COLORS:1799:3} : 0
${LS_COLORS:1801:3} : *.r
${LS_COLORS:1802:3} : .rp
${LS_COLORS:1803:3} : rpm
${LS_COLORS:1804:3} : pmo
${LS_COLORS:1805:3} : mor
${LS_COLORS:1806:3} : ori
${LS_COLORS:1807:3} : rig
${LS_COLORS:1808:3} : ig=
${LS_COLORS:1809:3} : g=0
${LS_COLORS:1810:3} : =00
${LS_COLORS:1811:3} : 00;
${LS_COLORS:1812:3} : 0;9
${LS_COLORS:1813:3} : ;90
${LS_COLORS:1814:3} : 90
${LS_COLORS:1815:3} : 0
${LS_COLORS:1817:3} : *.r
${LS_COLORS:1818:3} : .rp
${LS_COLORS:1819:3} : rpm
${LS_COLORS:1820:3} : pms
${LS_COLORS:1821:3} : msa
${LS_COLORS:1822:3} : sav
${LS_COLORS:1823:3} : ave
${LS_COLORS:1824:3} : ve=
${LS_COLORS:1825:3} : e=0
${LS_COLORS:1826:3} : =00
${LS_COLORS:1827:3} : 00;
${LS_COLORS:1828:3} : 0;9
${LS_COLORS:1829:3} : ;90
${LS_COLORS:1830:3} : 90
${LS_COLORS:1831:3} : 0
${LS_COLORS:1833:3} : *.s
${LS_COLORS:1834:3} : .sw
${LS_COLORS:1835:3} : swp
${LS_COLORS:1836:3} : wp=
${LS_COLORS:1837:3} : p=0
${LS_COLORS:1838:3} : =00
${LS_COLORS:1839:3} : 00;
${LS_COLORS:1840:3} : 0;9
${LS_COLORS:1841:3} : ;90
${LS_COLORS:1842:3} : 90
${LS_COLORS:1843:3} : 0
${LS_COLORS:1845:3} : *.t
${LS_COLORS:1846:3} : .tm
${LS_COLORS:1847:3} : tmp
${LS_COLORS:1848:3} : mp=
${LS_COLORS:1849:3} : p=0
${LS_COLORS:1850:3} : =00
${LS_COLORS:1851:3} : 00;
${LS_COLORS:1852:3} : 0;9
${LS_COLORS:1853:3} : ;90
${LS_COLORS:1854:3} : 90
${LS_COLORS:1855:3} : 0
${LS_COLORS:1857:3} : *.u
${LS_COLORS:1858:3} : .uc
${LS_COLORS:1859:3} : ucf
${LS_COLORS:1860:3} : cf-
${LS_COLORS:1861:3} : f-d
${LS_COLORS:1862:3} : -di
${LS_COLORS:1863:3} : dis
${LS_COLORS:1864:3} : ist
${LS_COLORS:1865:3} : st=
${LS_COLORS:1866:3} : t=0
${LS_COLORS:1867:3} : =00
${LS_COLORS:1868:3} : 00;
${LS_COLORS:1869:3} : 0;9
${LS_COLORS:1870:3} : ;90
${LS_COLORS:1871:3} : 90
${LS_COLORS:1872:3} : 0
${LS_COLORS:1874:3} : *.u
${LS_COLORS:1875:3} : .uc
${LS_COLORS:1876:3} : ucf
${LS_COLORS:1877:3} : cf-
${LS_COLORS:1878:3} : f-n
${LS_COLORS:1879:3} : -ne
${LS_COLORS:1880:3} : new
${LS_COLORS:1881:3} : ew=
${LS_COLORS:1882:3} : w=0
${LS_COLORS:1883:3} : =00
${LS_COLORS:1884:3} : 00;
${LS_COLORS:1885:3} : 0;9
${LS_COLORS:1886:3} : ;90
${LS_COLORS:1887:3} : 90
${LS_COLORS:1888:3} : 0
${LS_COLORS:1890:3} : *.u
${LS_COLORS:1891:3} : .uc
${LS_COLORS:1892:3} : ucf
${LS_COLORS:1893:3} : cf-
${LS_COLORS:1894:3} : f-o
${LS_COLORS:1895:3} : -ol
${LS_COLORS:1896:3} : old
${LS_COLORS:1897:3} : ld=
${LS_COLORS:1898:3} : d=0
${LS_COLORS:1899:3} : =00
${LS_COLORS:1900:3} : 00;
${LS_COLORS:1901:3} : 0;9
${LS_COLORS:1902:3} : ;90
${LS_COLORS:1903:3} : 90
${LS_COLORS:1904:3} : 0
